rotors,rotor,nrevs_ave,nrevs_tot,corrotating,doR,J,ReD07,CT_mean,CT_std,CQ_mean,CQ_std,eta_mean,eta_std,nelements,nsteps_per_rev,xfoil,sigmafactor,conv_file,args_file,doR_ref,CT_mean_ref,CT_std_ref,CQ_mean_ref,CQ_std_ref,eta_mean_ref,eta_std_ref,normCT_mean,normCT_std,normCQ_mean,normCQ_std,normeta_mean,normeta_std
2,2,3,8,false,0.1,0.45,1.0e6,0.07518509396008474,0.0023546910832955028,0.008067186453787463,0.00014907520540555542,0.6673330550742012,0.008900219877268042,15,72,true,2.0,0014_apc10x7_n15_nsteps72_Re100e06_J0450_2cou_d0100_convergence.csv,0014_apc10x7_n15_nsteps72_Re100e06_J0450_2cou_d0100,2.0,0.07472744543066165,0.00028699708870084814,0.00802780688283768,2.092633059261914e-5,0.6666755126432911,0.000855924217790679,1.0061242362399199,8.204581774520781,1.0049053958975982,7.123810108310879,1.0009863005591777,10.398373702103425
2,1,3,8,true,0.4,0.0,500000.0,0.09325626725035491,0.01141114880780004,0.009047604111344658,0.0008735051178117766,0.0,0.0,15,72,true,2.0,0014_apc10x7_n15_nsteps72_Re500e05_J0000_2cor_d0400_convergence.csv,0014_apc10x7_n15_nsteps72_Re500e05_J0000_2cor_d0400,2.0,0.09032909958488337,0.0021823678718512506,0.00868853182985476,0.00015538015944648102,0.0,0.0,1.0324055888846853,5.2287925216385425,1.041327152679131,5.621728803236592,NaN,NaN
2,2,3,8,true,0.4,0.0,500000.0,0.09325626725263504,0.01141114880691869,0.009047604111435516,0.0008735051177427551,0.0,0.0,15,72,true,2.0,0014_apc10x7_n15_nsteps72_Re500e05_J0000_2cor_d0400_convergence.csv,0014_apc10x7_n15_nsteps72_Re500e05_J0000_2cor_d0400,2.0,0.09032909958575823,0.0021823678725669707,0.008688531829953813,0.0001553801595034569,0.0,0.0,1.0324055888999288,5.228792519519879,1.0413271526777168,5.621728800730967,NaN,NaN
2,1,3,8,false,0.4,0.0,500000.0,0.09291728499610001,0.003945076798041456,0.00906460562028372,0.000235136202412448,0.0,0.0,15,72,true,2.0,0014_apc10x7_n15_nsteps72_Re500e05_J0000_2cou_d0400_convergence.csv,0014_apc10x7_n15_nsteps72_Re500e05_J0000_2cou_d0400,2.0,0.09237767020643554,0.0016665923669415455,0.008846069849408483,0.00013588754363061774,0.0,0.0,1.0058413985593986,2.367151606053064,1.0247042782383016,1.7303734847957606,NaN,NaN
2,2,3,8,false,0.4,0.0,500000.0,0.09291729200537677,0.003945077093252459,0.00906460594015849,0.00023513620562529472,0.0,0.0,15,72,true,2.0,0014_apc10x7_n15_nsteps72_Re500e05_J0000_2cou_d0400_convergence.csv,0014_apc10x7_n15_nsteps72_Re500e05_J0000_2cou_d0400,2.0,0.09237767016821771,0.0016665923690024184,0.00884606984920075,0.00013588754338065688,0.0,0.0,1.0058414748518383,2.367151780260392,1.0247043144224646,1.7303735116221517,NaN,NaN
2,1,3,8,true,0.4,0.05,500000.0,0.08538835186018008,0.007593276646593535,0.008508480398049606,0.0005057758431713301,0.07974215087333002,0.0028513640272126027,15,72,true,2.0,0014_apc10x7_n15_nsteps72_Re500e05_J0050_2cor_d0400_convergence.csv,0014_apc10x7_n15_nsteps72_Re500e05_J0050_2cor_d0400,2.0,0.0872838820304051,0.0009786549841332244,0.008543607428932702,6.741934840864911e-5,0.08129726370450895,0.000451694903507696,0.9782831592026954,7.758890282788221,0.9958885012946476,7.501939059180303,0.9808712770846594,6.312588442043427
2,2,3,8,true,0.4,0.05,500000.0,0.08538835176431912,0.007593276683898355,0.008508480392495686,0.0005057758441198327,0.07974215083374073,0.0028513640474278823,15,72,true,2.0,0014_apc10x7_n15_nsteps72_Re500e05_J0050_2cor_d0400_convergence.csv,0014_apc10x7_n15_nsteps72_Re500e05_J0050_2cor_d0400,2.0,0.08728388203047627,0.0009786549841339645,0.008543607428938909,6.741934840936002e-5,0.08129726370451627,0.0004516949035173624,0.9782831581036313,7.758890320900813,0.9958885006438568,7.501939073169897,0.9808712765976014,6.312588486662614
2,1,3,8,false,0.4,0.05,500000.0,0.0871160155859107,0.0019017550059685917,0.008573706786067696,0.00012953975670085212,0.08085081266053043,0.000744564442013571,15,72,true,2.0,0014_apc10x7_n15_nsteps72_Re500e05_J0050_2cou_d0400_convergence.csv,0014_apc10x7_n15_nsteps72_Re500e05_J0050_2cou_d0400,2.0,0.08840297019540656,0.0012343500316826655,0.008632395693195108,9.269369526099402e-5,0.08149195962193662,0.0004400107323731138,0.985442179073269,1.5406934476893235,0.9932013187053419,1.3975034260540815,0.9921323899390733,1.6921506391398795
2,2,3,8,false,0.4,0.05,500000.0,0.08711609347395922,0.001901749337328371,0.008573709159948562,0.00012953967026879944,0.08085086277051512,0.0007445753661422888,15,72,true,2.0,0014_apc10x7_n15_nsteps72_Re500e05_J0050_2cou_d0400_convergence.csv,0014_apc10x7_n15_nsteps72_Re500e05_J0050_2cou_d0400,2.0,0.08840298439802936,0.0012343439378118535,0.008632396495350247,9.26936875029178e-5,0.08149196518808445,0.0004400048076223882,0.9854429018111427,1.5406964615548244,0.9932015014100317,1.3975026105712087,0.9921329370804881,1.6921982515729301
2,1,3,8,true,0.4,0.15,500000.0,0.07846113657265417,0.0009628132998149818,0.00824890833666666,7.305351763024035e-5,0.22706941788252927,0.0010647263197937193,15,72,true,2.0,0014_apc10x7_n15_nsteps72_Re500e05_J0150_2cor_d0400_convergence.csv,0014_apc10x7_n15_nsteps72_Re500e05_J0150_2cor_d0400,2.0,0.07860093369286286,0.00034537557720283146,0.008249172209430604,2.287893780014814e-5,0.22747169178917911,0.00052245347902602,0.9982214318120577,2.7877283843076803,0.9999680122129537,3.193046734440938,0.9982315429955888,2.0379351703784754
